set_id,name,year,theme,subtheme,themeGroup,category,pieces,minifigs,agerange_min,US_retailPrice,bricksetURL,thumbnailURL,imageURL
2000556-1,Six Bricks,2021,Education,Duplo,Educational,Extended,12,,16,,https://brickset.com/sets/2000556-1,,
2000722-1,SPIKE Essential Replacement Parts Pack 1,2021,Education,SPIKE,Educational,Extended,97,,,,https://brickset.com/sets/2000722-1,https://images.brickset.com/sets/small/2000722-1.jpg,https://images.brickset.com/sets/images/2000722-1.jpg
2000723-1,SPIKE Essential Replacement Pack 2,2021,Education,SPIKE,Educational,Extended,16,4,6,,https://brickset.com/sets/2000723-1,https://images.brickset.com/sets/small/2000723-1.jpg,https://images.brickset.com/sets/images/2000723-1.jpg
4002021-1,The Temple of Celebrations,2021,Ninjago,Employee gift,Action/Adventure,Normal,1320,12,10,,https://brickset.com/sets/4002021-1,https://images.brickset.com/sets/small/4002021-1.jpg,https://images.brickset.com/sets/images/4002021-1.jpg
5006005-1,LEGO System Brochure 1958,2021,Gear,Posters,Miscellaneous,Gear,,,,,https://brickset.com/sets/5006005-1,https://images.brickset.com/sets/small/5006005-1.jpg,https://images.brickset.com/sets/images/5006005-1.jpg
5006068-1,Friends Central Perk Mug,2021,Gear,Housewares,Miscellaneous,Gear,,,,,https://brickset.com/sets/5006068-1,https://images.brickset.com/sets/small/5006068-1.jpg,https://images.brickset.com/sets/images/5006068-1.jpg
5006143-1,"Storage brick drawer, blue",2021,Gear,Storage,Miscellaneous,Gear,,,,,https://brickset.com/sets/5006143-1,https://images.brickset.com/sets/small/5006143-1.jpg,https://images.brickset.com/sets/images/5006143-1.jpg
5006201-1,Brick Erasers,2021,Gear,Stationery,Miscellaneous,Gear,,,,,https://brickset.com/sets/5006201-1,https://images.brickset.com/sets/small/5006201-1.jpg,https://images.brickset.com/sets/images/5006201-1.jpg
5006202-1,LEGO Note Brick,2021,Gear,Stationery,Miscellaneous,Gear,,,,,https://brickset.com/sets/5006202-1,https://images.brickset.com/sets/small/5006202-1.jpg,https://images.brickset.com/sets/images/5006202-1.jpg
5006260-1,3 Piece Organiser Cubes,2021,Gear,Storage,Miscellaneous,Gear,,,,19.99,https://brickset.com/sets/5006260-1,https://images.brickset.com/sets/small/5006260-1.jpg,https://images.brickset.com/sets/images/5006260-1.jpg
5006267-1,Darth Vader Bag Tag,2021,Gear,Bag Tags,Miscellaneous,Gear,,,,5.99,https://brickset.com/sets/5006267-1,https://images.brickset.com/sets/small/5006267-1.jpg,https://images.brickset.com/sets/images/5006267-1.jpg
5006272-1,Dots secret diary with lock,2021,Gear,Stationery,Miscellaneous,Gear,,,,19.99,https://brickset.com/sets/5006272-1,https://images.brickset.com/sets/small/5006272-1.jpg,https://images.brickset.com/sets/images/5006272-1.jpg
5006273-1,Dots notebook with elastic band,2021,Gear,Stationery,Miscellaneous,Gear,,,,14.99,https://brickset.com/sets/5006273-1,https://images.brickset.com/sets/small/5006273-1.jpg,https://images.brickset.com/sets/images/5006273-1.jpg
5006274-1,Dots marker pen 6 pack,2021,Gear,Stationery,Miscellaneous,Gear,,,,19.99,https://brickset.com/sets/5006274-1,https://images.brickset.com/sets/small/5006274-1.jpg,https://images.brickset.com/sets/images/5006274-1.jpg
5006275-1,Dots gel pen 6 pack,2021,Gear,Stationery,Miscellaneous,Gear,,,,19.99,https://brickset.com/sets/5006275-1,https://images.brickset.com/sets/small/5006275-1.jpg,https://images.brickset.com/sets/images/5006275-1.jpg
5006277-1,Dots hard pencil case,2021,Gear,Stationery,Miscellaneous,Gear,,,,12.99,https://brickset.com/sets/5006277-1,https://images.brickset.com/sets/small/5006277-1.jpg,https://images.brickset.com/sets/images/5006277-1.jpg
5006278-1,Round 4x4 Key Chain,2021,Gear,Key Chains/Dots,Miscellaneous,Gear,,,6,6.99,https://brickset.com/sets/5006278-1,https://images.brickset.com/sets/small/5006278-1.jpg,https://images.brickset.com/sets/images/5006278-1.jpg
5006279-1,Dots single gel pen  – Lavender,2021,Gear,Stationery,Miscellaneous,Gear,,,,5.99,https://brickset.com/sets/5006279-1,https://images.brickset.com/sets/small/5006279-1.jpg,https://images.brickset.com/sets/images/5006279-1.jpg
5006287-1,Dots single gel pen  – Medium azure,2021,Gear,Stationery,Miscellaneous,Gear,,,,5.99,https://brickset.com/sets/5006287-1,https://images.brickset.com/sets/small/5006287-1.jpg,https://images.brickset.com/sets/images/5006287-1.jpg
5006288-1,Dots key chain with mini notebook,2021,Gear,Key Chains/Dots,Miscellaneous,Gear,,,,12.99,https://brickset.com/sets/5006288-1,https://images.brickset.com/sets/small/5006288-1.jpg,https://images.brickset.com/sets/images/5006288-1.jpg
5006294-1,Mechanical Pencil with mini figure,2021,Gear,Stationery,Miscellaneous,Gear,,,,,https://brickset.com/sets/5006294-1,https://images.brickset.com/sets/small/5006294-1.jpg,https://images.brickset.com/sets/images/5006294-1.jpg
5006295-1,Mini Figure Notebook with gel pen,2021,Gear,Stationery,Miscellaneous,Gear,,,,,https://brickset.com/sets/5006295-1,https://images.brickset.com/sets/small/5006295-1.jpg,https://images.brickset.com/sets/images/5006295-1.jpg
5006328-1,4 Stud Dark Gray Storage Brick Drawer,2021,Gear,Storage,Miscellaneous,Gear,,,,27.99,https://brickset.com/sets/5006328-1,https://images.brickset.com/sets/small/5006328-1.jpg,https://images.brickset.com/sets/images/5006328-1.jpg
5006329-1,8 Stud Dark Gray Storage Brick Drawer,2021,Gear,Storage,Miscellaneous,Gear,,,,44.99,https://brickset.com/sets/5006329-1,https://images.brickset.com/sets/small/5006329-1.jpg,https://images.brickset.com/sets/images/5006329-1.jpg
5006355-1,Blue Small Brick Backpack,2021,Gear,Bags,Miscellaneous,Gear,,,,39.99,https://brickset.com/sets/5006355-1,https://images.brickset.com/sets/small/5006355-1.jpg,https://images.brickset.com/sets/images/5006355-1.jpg
5006393-1,Super Mario Gold Coin,2021,Gear,Collectable Coin,Miscellaneous,Gear,,,,,https://brickset.com/sets/5006393-1,,
5006396-1,Super Mario Gold Coin,2021,Gear,Collectable Coin,Miscellaneous,Gear,,,,,https://brickset.com/sets/5006396-1,,
5006468-1,Classic Space logo collectable coin,2021,Gear,Collectable Coin,Miscellaneous,Gear,,,,,https://brickset.com/sets/5006468-1,https://images.brickset.com/sets/small/5006468-1.jpg,https://images.brickset.com/sets/images/5006468-1.jpg
5006469-1,Octan logo collectable coin,2021,Gear,Collectable Coin,Miscellaneous,Gear,,,,,https://brickset.com/sets/5006469-1,https://images.brickset.com/sets/small/5006469-1.jpg,https://images.brickset.com/sets/images/5006469-1.jpg
5006470-1,LEGO logo collectable coin,2021,Gear,Collectable Coin,Miscellaneous,Gear,,,,,https://brickset.com/sets/5006470-1,https://images.brickset.com/sets/small/5006470-1.jpg,https://images.brickset.com/sets/images/5006470-1.jpg
5006471-1,Pirates logo collectable coin,2021,Gear,Collectable Coin,Miscellaneous,Gear,,,,,https://brickset.com/sets/5006471-1,https://images.brickset.com/sets/small/5006471-1.jpg,https://images.brickset.com/sets/images/5006471-1.jpg
5006472-1,Castle logo collectable coin,2021,Gear,Collectable Coin,Miscellaneous,Gear,,,,,https://brickset.com/sets/5006472-1,https://images.brickset.com/sets/small/5006472-1.jpg,https://images.brickset.com/sets/images/5006472-1.jpg
5006473-1,Collectable coin display case,2021,Gear,Collectable Coin,Miscellaneous,Gear,,,,,https://brickset.com/sets/5006473-1,https://images.brickset.com/sets/small/5006473-1.jpg,https://images.brickset.com/sets/images/5006473-1.jpg
5006489-1,Medium Azur Small Brick Backpack,2021,Gear,Bags,Miscellaneous,Gear,,,,39.99,https://brickset.com/sets/5006489-1,https://images.brickset.com/sets/small/5006489-1.jpg,https://images.brickset.com/sets/images/5006489-1.jpg
5006490-1,Navy Micro Knob Bag,2021,Gear,Bags,Miscellaneous,Gear,,,,19.99,https://brickset.com/sets/5006490-1,https://images.brickset.com/sets/small/5006490-1.jpg,https://images.brickset.com/sets/images/5006490-1.jpg
5006491-1,Crossbody Handbag Retro Logo,2021,Gear,Bags,Miscellaneous,Gear,,,,49.99,https://brickset.com/sets/5006491-1,https://images.brickset.com/sets/small/5006491-1.jpg,https://images.brickset.com/sets/images/5006491-1.jpg
5006492-1,Light Purple Micro Knob Bag,2021,Gear,Bags,Miscellaneous,Gear,,,,19.99,https://brickset.com/sets/5006492-1,https://images.brickset.com/sets/small/5006492-1.jpg,https://images.brickset.com/sets/images/5006492-1.jpg
5006493-1,Medium Azur Micro Knob Bag,2021,Gear,Bags,Miscellaneous,Gear,,,,19.99,https://brickset.com/sets/5006493-1,https://images.brickset.com/sets/small/5006493-1.jpg,https://images.brickset.com/sets/images/5006493-1.jpg
5006494-1,Lime Green Micro Knob Bag,2021,Gear,Bags,Miscellaneous,Gear,,,,19.99,https://brickset.com/sets/5006494-1,https://images.brickset.com/sets/small/5006494-1.jpg,https://images.brickset.com/sets/images/5006494-1.jpg
5006495-1,Backpack Monkey,2021,Gear,Bags,Miscellaneous,Gear,,,,39.99,https://brickset.com/sets/5006495-1,https://images.brickset.com/sets/small/5006495-1.jpg,https://images.brickset.com/sets/images/5006495-1.jpg
5006496-1,Lime Small Brick Backpack,2021,Gear,Bags,Miscellaneous,Gear,,,,39.99,https://brickset.com/sets/5006496-1,https://images.brickset.com/sets/small/5006496-1.jpg,https://images.brickset.com/sets/images/5006496-1.jpg
5006497-1,Light Purple Small Brick Backpack,2021,Gear,Bags,Miscellaneous,Gear,,,,39.99,https://brickset.com/sets/5006497-1,https://images.brickset.com/sets/small/5006497-1.jpg,https://images.brickset.com/sets/images/5006497-1.jpg
5006498-1,Backpack Panda,2021,Gear,Bags,Miscellaneous,Gear,,,,39.99,https://brickset.com/sets/5006498-1,https://images.brickset.com/sets/small/5006498-1.jpg,https://images.brickset.com/sets/images/5006498-1.jpg
5006526-1,Adidas Sport Infant Shoes,2021,Gear,Clothing / Adidas,Miscellaneous,Gear,,,,,https://brickset.com/sets/5006526-1,https://images.brickset.com/sets/small/5006526-1.jpg,https://images.brickset.com/sets/images/5006526-1.jpg
5006527-1,Adidas Sport Infant Shoes,2021,Gear,Clothing / Adidas,Miscellaneous,Gear,,,,,https://brickset.com/sets/5006527-1,https://images.brickset.com/sets/small/5006527-1.jpg,https://images.brickset.com/sets/images/5006527-1.jpg
5006528-1,Adidas Sport Infant Shoes,2021,Gear,Clothing / Adidas,Miscellaneous,Gear,,,,,https://brickset.com/sets/5006528-1,https://images.brickset.com/sets/small/5006528-1.jpg,https://images.brickset.com/sets/images/5006528-1.jpg
5006529-1,Adidas Sport Junior Shoes,2021,Gear,Clothing / Adidas,Miscellaneous,Gear,,,,,https://brickset.com/sets/5006529-1,https://images.brickset.com/sets/small/5006529-1.jpg,https://images.brickset.com/sets/images/5006529-1.jpg
5006530-1,Adidas Sport Infant Shoes,2021,Gear,Clothing / Adidas,Miscellaneous,Gear,,,,,https://brickset.com/sets/5006530-1,https://images.brickset.com/sets/small/5006530-1.jpg,https://images.brickset.com/sets/images/5006530-1.jpg
5006531-1,Adidas Sport Junior Shoes,2021,Gear,Clothing / Adidas,Miscellaneous,Gear,,,,,https://brickset.com/sets/5006531-1,https://images.brickset.com/sets/small/5006531-1.jpg,https://images.brickset.com/sets/images/5006531-1.jpg
5006532-1,Adidas Sport Infant Shoes,2021,Gear,Clothing / Adidas,Miscellaneous,Gear,,,,,https://brickset.com/sets/5006532-1,https://images.brickset.com/sets/small/5006532-1.jpg,https://images.brickset.com/sets/images/5006532-1.jpg
5006533-1,Adidas Sport Infant Shoes,2021,Gear,Clothing / Adidas,Miscellaneous,Gear,,,,,https://brickset.com/sets/5006533-1,https://images.brickset.com/sets/small/5006533-1.jpg,https://images.brickset.com/sets/images/5006533-1.jpg
5006534-1,Adidas Sport Infant Shoes,2021,Gear,Clothing / Adidas,Miscellaneous,Gear,,,,,https://brickset.com/sets/5006534-1,https://images.brickset.com/sets/small/5006534-1.jpg,https://images.brickset.com/sets/images/5006534-1.jpg
5006535-1,Adidas Onesie,2021,Gear,Clothing / Adidas,Miscellaneous,Gear,,,,,https://brickset.com/sets/5006535-1,https://images.brickset.com/sets/small/5006535-1.jpg,https://images.brickset.com/sets/images/5006535-1.jpg
5006536-1,Adidas Onesie,2021,Gear,Clothing / Adidas,Miscellaneous,Gear,,,,,https://brickset.com/sets/5006536-1,https://images.brickset.com/sets/small/5006536-1.jpg,https://images.brickset.com/sets/images/5006536-1.jpg
5006537-1,adidas x LEGO DUPLO Onesie,2021,Gear,Clothing / Adidas,Miscellaneous,Gear,,,,,https://brickset.com/sets/5006537-1,,
5006538-1,adidas x LEGO DUPLO T-Shirt and Shorts Set,2021,Gear,Clothing / Adidas,Miscellaneous,Gear,,,,,https://brickset.com/sets/5006538-1,,
5006539-1,adidas x LEGO DUPLO T-Shirt and Shorts Set,2021,Gear,Clothing / Adidas,Miscellaneous,Gear,,,,,https://brickset.com/sets/5006539-1,,
5006540-1,Adidas Bricks Boxy Hoodie,2021,Gear,Clothing / Adidas,Miscellaneous,Gear,,,,,https://brickset.com/sets/5006540-1,https://images.brickset.com/sets/small/5006540-1.jpg,https://images.brickset.com/sets/images/5006540-1.jpg
5006541-1,Adidas Bricks Boxy Hoodie,2021,Gear,Clothing / Adidas,Miscellaneous,Gear,,,,,https://brickset.com/sets/5006541-1,https://images.brickset.com/sets/small/5006541-1.jpg,https://images.brickset.com/sets/images/5006541-1.jpg
5006543-1,Adidas Cuffed Pants,2021,Gear,Clothing / Adidas,Miscellaneous,Gear,,,,,https://brickset.com/sets/5006543-1,https://images.brickset.com/sets/small/5006543-1.jpg,https://images.brickset.com/sets/images/5006543-1.jpg
5006544-1,Adidas Graphic T Shirt,2021,Gear,Clothing / Adidas,Miscellaneous,Gear,,,,,https://brickset.com/sets/5006544-1,https://images.brickset.com/sets/small/5006544-1.jpg,https://images.brickset.com/sets/images/5006544-1.jpg
5006545-1,Adidas Graphic T Shirt,2021,Gear,Clothing / Adidas,Miscellaneous,Gear,,,,,https://brickset.com/sets/5006545-1,https://images.brickset.com/sets/small/5006545-1.jpg,https://images.brickset.com/sets/images/5006545-1.jpg
5006546-1,Adidas Graphic T Shirt,2021,Gear,Clothing / Adidas,Miscellaneous,Gear,,,,,https://brickset.com/sets/5006546-1,https://images.brickset.com/sets/small/5006546-1.jpg,https://images.brickset.com/sets/images/5006546-1.jpg
5006553-1,Adidas Two In One Slim Pants,2021,Gear,Clothing / Adidas,Miscellaneous,Gear,,,,,https://brickset.com/sets/5006553-1,https://images.brickset.com/sets/small/5006553-1.jpg,https://images.brickset.com/sets/images/5006553-1.jpg
5006554-1,Adidas Hoodie and Pants Set,2021,Gear,Clothing / Adidas,Miscellaneous,Gear,,,,,https://brickset.com/sets/5006554-1,https://images.brickset.com/sets/small/5006554-1.jpg,https://images.brickset.com/sets/images/5006554-1.jpg
5006556-1,Adidas Sweatshirt and Pants Set,2021,Gear,Clothing / Adidas,Miscellaneous,Gear,,,,,https://brickset.com/sets/5006556-1,https://images.brickset.com/sets/small/5006556-1.jpg,https://images.brickset.com/sets/images/5006556-1.jpg
5006558-1,Adidas Bricks Sweatshirt,2021,Gear,Clothing / Adidas,Miscellaneous,Gear,,,,,https://brickset.com/sets/5006558-1,https://images.brickset.com/sets/small/5006558-1.jpg,https://images.brickset.com/sets/images/5006558-1.jpg
5006559-1,Adidas Bricks Sweatshirt,2021,Gear,Clothing / Adidas,Miscellaneous,Gear,,,,,https://brickset.com/sets/5006559-1,https://images.brickset.com/sets/small/5006559-1.jpg,https://images.brickset.com/sets/images/5006559-1.jpg
5006560-1,Adidas Bricks Sweatshirt,2021,Gear,Clothing / Adidas,Miscellaneous,Gear,,,,,https://brickset.com/sets/5006560-1,https://images.brickset.com/sets/small/5006560-1.jpg,https://images.brickset.com/sets/images/5006560-1.jpg
5006565-1,Adidas Bricks Long Sleeve Fitted T Shirt,2021,Gear,Clothing / Adidas,Miscellaneous,Gear,,,,,https://brickset.com/sets/5006565-1,https://images.brickset.com/sets/small/5006565-1.jpg,https://images.brickset.com/sets/images/5006565-1.jpg
5006567-1,Adidas Bricks Loose Fit T Shirt,2021,Gear,Clothing / Adidas,Miscellaneous,Gear,,,,,https://brickset.com/sets/5006567-1,https://images.brickset.com/sets/small/5006567-1.jpg,https://images.brickset.com/sets/images/5006567-1.jpg
5006568-1,Adidas Bricks Loose Fit T Shirt,2021,Gear,Clothing / Adidas,Miscellaneous,Gear,,,,,https://brickset.com/sets/5006568-1,https://images.brickset.com/sets/small/5006568-1.jpg,https://images.brickset.com/sets/images/5006568-1.jpg
5006569-1,Adidas T Shirt,2021,Gear,Clothing / Adidas,Miscellaneous,Gear,,,,,https://brickset.com/sets/5006569-1,https://images.brickset.com/sets/small/5006569-1.jpg,https://images.brickset.com/sets/images/5006569-1.jpg
5006587-1,Brick Shelf 4 Knobs Bright Red,2021,Gear,Storage,Miscellaneous,Gear,,,,19.99,https://brickset.com/sets/5006587-1,https://images.brickset.com/sets/small/5006587-1.jpg,https://images.brickset.com/sets/images/5006587-1.jpg
5006588-1,Brick Bookrack Bright Red,2021,Gear,Storage,Miscellaneous,Gear,,,,19.99,https://brickset.com/sets/5006588-1,https://images.brickset.com/sets/small/5006588-1.jpg,https://images.brickset.com/sets/images/5006588-1.jpg
5006589-1,Brick Shelf 8 Knobs Bright Red,2021,Gear,Storage,Miscellaneous,Gear,,,,29.99,https://brickset.com/sets/5006589-1,https://images.brickset.com/sets/small/5006589-1.jpg,https://images.brickset.com/sets/images/5006589-1.jpg
5006604-1,Hydration Bottle Red,2021,Gear,Housewares,Miscellaneous,Gear,,,,11.99,https://brickset.com/sets/5006604-1,https://images.brickset.com/sets/small/5006604-1.jpg,https://images.brickset.com/sets/images/5006604-1.jpg
5006605-1,Hydration Bottle Blue,2021,Gear,Housewares,Miscellaneous,Gear,,,,11.99,https://brickset.com/sets/5006605-1,https://images.brickset.com/sets/small/5006605-1.jpg,https://images.brickset.com/sets/images/5006605-1.jpg
5006606-1,Hydration Bottle Red Large,2021,Gear,Housewares,Miscellaneous,Gear,,,,11.99,https://brickset.com/sets/5006606-1,https://images.brickset.com/sets/small/5006606-1.jpg,https://images.brickset.com/sets/images/5006606-1.jpg
5006607-1,Hydration Bottle Blue Large,2021,Gear,Housewares,Miscellaneous,Gear,,,,11.99,https://brickset.com/sets/5006607-1,https://images.brickset.com/sets/small/5006607-1.jpg,https://images.brickset.com/sets/images/5006607-1.jpg
5006608-1,3 Drawer Storage Rack Gray,2021,Gear,Storage,Miscellaneous,Gear,,,,59.99,https://brickset.com/sets/5006608-1,https://images.brickset.com/sets/small/5006608-1.jpg,https://images.brickset.com/sets/images/5006608-1.jpg
5006609-1,Brick Shelf 8 Knobs Blue,2021,Gear,Storage,Miscellaneous,Gear,,,,29.99,https://brickset.com/sets/5006609-1,https://images.brickset.com/sets/small/5006609-1.jpg,https://images.brickset.com/sets/images/5006609-1.jpg
5006610-1,Brick Shelf 8 Knobs Black,2021,Gear,Storage,Miscellaneous,Gear,,,,29.99,https://brickset.com/sets/5006610-1,https://images.brickset.com/sets/small/5006610-1.jpg,https://images.brickset.com/sets/images/5006610-1.jpg
5006611-1,Brick Shelf 8 Knobs White,2021,Gear,Storage,Miscellaneous,Gear,,,,29.99,https://brickset.com/sets/5006611-1,https://images.brickset.com/sets/small/5006611-1.jpg,https://images.brickset.com/sets/images/5006611-1.jpg
5006612-1,Brick Shelf 8 Knobs Grey,2021,Gear,Storage,Miscellaneous,Gear,,,,29.99,https://brickset.com/sets/5006612-1,https://images.brickset.com/sets/small/5006612-1.jpg,https://images.brickset.com/sets/images/5006612-1.jpg
5006613-1,Brick Bookrack Blue,2021,Gear,Storage,Miscellaneous,Gear,,,,19.99,https://brickset.com/sets/5006613-1,https://images.brickset.com/sets/small/5006613-1.jpg,https://images.brickset.com/sets/images/5006613-1.jpg
5006614-1,Brick Bookrack Black,2021,Gear,Storage,Miscellaneous,Gear,,,,19.99,https://brickset.com/sets/5006614-1,https://images.brickset.com/sets/small/5006614-1.jpg,https://images.brickset.com/sets/images/5006614-1.jpg
5006615-1,Brick Bookrack White,2021,Gear,Storage,Miscellaneous,Gear,,,,19.99,https://brickset.com/sets/5006615-1,https://images.brickset.com/sets/small/5006615-1.jpg,https://images.brickset.com/sets/images/5006615-1.jpg
5006616-1,Brick Bookrack Pink,2021,Gear,Storage,Miscellaneous,Gear,,,,19.99,https://brickset.com/sets/5006616-1,https://images.brickset.com/sets/small/5006616-1.jpg,https://images.brickset.com/sets/images/5006616-1.jpg
5006617-1,Brick Bookrack Grey,2021,Gear,Storage,Miscellaneous,Gear,,,,19.99,https://brickset.com/sets/5006617-1,https://images.brickset.com/sets/small/5006617-1.jpg,https://images.brickset.com/sets/images/5006617-1.jpg
5006618-1,Brick Shelf 4 Knobs Blue,2021,Gear,Storage,Miscellaneous,Gear,,,,19.99,https://brickset.com/sets/5006618-1,https://images.brickset.com/sets/small/5006618-1.jpg,https://images.brickset.com/sets/images/5006618-1.jpg
5006619-1,Brick Shelf 4 Knobs Black,2021,Gear,Storage,Miscellaneous,Gear,,,,19.99,https://brickset.com/sets/5006619-1,https://images.brickset.com/sets/small/5006619-1.jpg,https://images.brickset.com/sets/images/5006619-1.jpg
5006620-1,Brick Shelf 4 Knobs White,2021,Gear,Storage,Miscellaneous,Gear,,,,19.99,https://brickset.com/sets/5006620-1,https://images.brickset.com/sets/small/5006620-1.jpg,https://images.brickset.com/sets/images/5006620-1.jpg
5006621-1,Brick Shelf 4 Knobs Grey,2021,Gear,Storage,Miscellaneous,Gear,,,,19.99,https://brickset.com/sets/5006621-1,https://images.brickset.com/sets/small/5006621-1.jpg,https://images.brickset.com/sets/images/5006621-1.jpg
5006622-1,The Child Plush,2021,Gear,Plush,Miscellaneous,Gear,,,,19.99,https://brickset.com/sets/5006622-1,https://images.brickset.com/sets/small/5006622-1.jpg,https://images.brickset.com/sets/images/5006622-1.jpg
5006628-1,BricQ Motion Essential Hybrid Learning Classroom Starter Pack,2021,Education,BricQ,Educational,Collection,585,,,,https://brickset.com/sets/5006628-1,,
5006631-1,BricQ Motion Prime Hybrid Learning Classroom Starter Pack,2021,Education,BricQ,Educational,Collection,640,,,,https://brickset.com/sets/5006631-1,,
5006636-1,Adidas Backpack,2021,Gear,Clothing / Adidas,Miscellaneous,Gear,,,,,https://brickset.com/sets/5006636-1,https://images.brickset.com/sets/small/5006636-1.jpg,https://images.brickset.com/sets/images/5006636-1.jpg
5006638-1,Adidas Engineered Crew Socks 3 Pairs,2021,Gear,Clothing / Adidas,Miscellaneous,Gear,,,,,https://brickset.com/sets/5006638-1,https://images.brickset.com/sets/small/5006638-1.jpg,https://images.brickset.com/sets/images/5006638-1.jpg
5006639-1,Adidas Graphic Cap,2021,Gear,Clothing / Adidas,Miscellaneous,Gear,,,,,https://brickset.com/sets/5006639-1,https://images.brickset.com/sets/small/5006639-1.jpg,https://images.brickset.com/sets/images/5006639-1.jpg
5006640-1,adidas x LEGO Graphic Cap,2021,Gear,Clothing / Adidas,Miscellaneous,Gear,,,,,https://brickset.com/sets/5006640-1,,
5006641-1,Adidas x LEGO bottle,2021,Gear,Housewares,Miscellaneous,Gear,,,,,https://brickset.com/sets/5006641-1,https://images.brickset.com/sets/small/5006641-1.jpg,https://images.brickset.com/sets/images/5006641-1.jpg
5006642-1,Adidas Crew Socks 3 Pairs,2021,Gear,Clothing / Adidas,Miscellaneous,Gear,,,,,https://brickset.com/sets/5006642-1,https://images.brickset.com/sets/small/5006642-1.jpg,https://images.brickset.com/sets/images/5006642-1.jpg
5006655-1,Porsche Welcome Pack,2021,Gear,Miscellaneous,Miscellaneous,Gear,,,,,https://brickset.com/sets/5006655-1,https://images.brickset.com/sets/small/5006655-1.jpg,https://images.brickset.com/sets/images/5006655-1.jpg
5006741-1,LEGO Brick Backpack Navy,2021,Gear,Bags,Miscellaneous,Gear,,,,,https://brickset.com/sets/5006741-1,https://images.brickset.com/sets/small/5006741-1.jpg,https://images.brickset.com/sets/images/5006741-1.jpg
5006771-1,VIDIYO Sticker Sheet,2021,Gear,Stationery,Miscellaneous,Gear,,,,,https://brickset.com/sets/5006771-1,https://images.brickset.com/sets/small/5006771-1.jpg,https://images.brickset.com/sets/images/5006771-1.jpg
5006775-1,LEGO Brick Backpack Lilac,2021,Gear,Bags,Miscellaneous,Gear,,,,,https://brickset.com/sets/5006775-1,https://images.brickset.com/sets/small/5006775-1.jpg,https://images.brickset.com/sets/images/5006775-1.jpg
5006786-1,ETDM Concept Art,2021,Gear,Posters,Miscellaneous,Gear,,,,,https://brickset.com/sets/5006786-1,https://images.brickset.com/sets/small/5006786-1.jpg,https://images.brickset.com/sets/images/5006786-1.jpg
5006787-1,Punk Pirate Concept Art,2021,Gear,Posters,Miscellaneous,Gear,,,,,https://brickset.com/sets/5006787-1,https://images.brickset.com/sets/small/5006787-1.jpg,https://images.brickset.com/sets/images/5006787-1.jpg
5006788-1,TROPICON Concept Art,2021,Gear,Posters,Miscellaneous,Gear,,,,,https://brickset.com/sets/5006788-1,https://images.brickset.com/sets/small/5006788-1.jpg,https://images.brickset.com/sets/images/5006788-1.jpg
5006789-1,Robo HIP HOP Concept Art,2021,Gear,Posters,Miscellaneous,Gear,,,,,https://brickset.com/sets/5006789-1,https://images.brickset.com/sets/small/5006789-1.jpg,https://images.brickset.com/sets/images/5006789-1.jpg
5006790-1,K-PAWP Concept Art,2021,Gear,Posters,Miscellaneous,Gear,,,,,https://brickset.com/sets/5006790-1,https://images.brickset.com/sets/small/5006790-1.jpg,https://images.brickset.com/sets/images/5006790-1.jpg
5006791-1,Candy Pop Concept Art,2021,Gear,Posters,Miscellaneous,Gear,,,,,https://brickset.com/sets/5006791-1,https://images.brickset.com/sets/small/5006791-1.jpg,https://images.brickset.com/sets/images/5006791-1.jpg
5006795-1,TROPICON Wardrobe Poster,2021,Gear,Posters,Miscellaneous,Gear,,,,,https://brickset.com/sets/5006795-1,https://images.brickset.com/sets/small/5006795-1.jpg,https://images.brickset.com/sets/images/5006795-1.jpg
5006814-1,Winnie the Pooh poster - Friday,2021,Gear,Posters,Miscellaneous,Gear,,,,,https://brickset.com/sets/5006814-1,https://images.brickset.com/sets/small/5006814-1.jpg,https://images.brickset.com/sets/images/5006814-1.jpg
5006815-1,Winnie the Pooh poster - Paths,2021,Gear,Posters,Miscellaneous,Gear,,,,,https://brickset.com/sets/5006815-1,https://images.brickset.com/sets/small/5006815-1.jpg,https://images.brickset.com/sets/images/5006815-1.jpg
5006816-1,Winnie the Pooh poster - Buddy Boys,2021,Gear,Posters,Miscellaneous,Gear,,,,,https://brickset.com/sets/5006816-1,https://images.brickset.com/sets/small/5006816-1.jpg,https://images.brickset.com/sets/images/5006816-1.jpg
5006817-1,Winnie the Pooh poster - Good Day,2021,Gear,Posters,Miscellaneous,Gear,,,,,https://brickset.com/sets/5006817-1,https://images.brickset.com/sets/small/5006817-1.jpg,https://images.brickset.com/sets/images/5006817-1.jpg
5006818-1,Winnie the Pooh poster - Hello,2021,Gear,Posters,Miscellaneous,Gear,,,,,https://brickset.com/sets/5006818-1,https://images.brickset.com/sets/small/5006818-1.jpg,https://images.brickset.com/sets/images/5006818-1.jpg
5006855-1,Grogu Bag Tag,2021,Gear,Bag Tags,Miscellaneous,Gear,,,,6.99,https://brickset.com/sets/5006855-1,https://images.brickset.com/sets/small/5006855-1.jpg,https://images.brickset.com/sets/images/5006855-1.jpg
5006860-1,Grogu Key Light,2021,Gear,Lights,Miscellaneous,Gear,,,,13.99,https://brickset.com/sets/5006860-1,https://images.brickset.com/sets/small/5006860-1.jpg,https://images.brickset.com/sets/images/5006860-1.jpg
